1321338715	20260804	202608	2026	2026.5863	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	057	057	05	1	8.0	1	1	1	2.4793388429752	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260903174500	https://www.nydailynews.com/2026/09/03/liberty-anneli-maley-madison-scott/
1321338716	20260804	202608	2026	2026.5863	BUS	INDUSTRY						BUS													0	010	010	01	1	0.0	5	1	5	-0.81833060556465	3	Smithsonian Institution, District of Columbia, United States	US	USDC	DC001	38.8887	-77.0258	531840	0								3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	20260903174500	https://www.artnews.com/art-news/news/trump-accuses-smithsonian-discrimination-threatens-grants-1234796921/
1321338717	20260804	202608	2026	2026.5863	BUS	INDUSTRY						BUS													0	032	032	03	1	4.5	5	1	5	-0.81833060556465	3	Smithsonian Institution, District of Columbia, United States	US	USDC	DC001	38.8887	-77.0258	531840	0								3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	20260903174500	https://www.artnews.com/art-news/news/trump-accuses-smithsonian-discrimination-threatens-grants-1234796921/
1321338718	20260804	202608	2026	2026.5863	BUS	INDUSTRY						BUS			NGOEDU	INTERNATIONAL COUNCIL OF MUSEUMS						NGO	EDU		0	010	010	01	1	0.0	5	1	5	-0.81833060556465	3	Smithsonian Institution, District of Columbia, United States	US	USDC	DC001	38.8887	-77.0258	531840	3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	20260903174500	https://www.artnews.com/art-news/news/trump-accuses-smithsonian-discrimination-threatens-grants-1234796921/
1321338719	20260804	202608	2026	2026.5863	BUS	INDUSTRY						BUS			NGOEDU	INTERNATIONAL COUNCIL OF MUSEUMS						NGO	EDU		0	032	032	03	1	4.5	5	1	5	-0.81833060556465	3	Smithsonian Institution, District of Columbia, United States	US	USDC	DC001	38.8887	-77.0258	531840	3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	20260903174500	https://www.artnews.com/art-news/news/trump-accuses-smithsonian-discrimination-threatens-grants-1234796921/
1321338720	20260804	202608	2026	2026.5863	HIN	HINDU				HIN															1	172	172	17	4	-5.0	5	1	5	-7.78443113772455	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20260903174500	https://www.thehindu.com/news/cities/bangalore/no-two-wheelers-on-one-stretch-of-airport-road-elevated-corridor-from-september-4/article71425476.ece
1321338721	20260804	202608	2026	2026.5863	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								1	057	057	05	1	8.0	1	1	1	2.4793388429752	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Australia	AS	AS		-25	135	AS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260903174500	https://www.nydailynews.com/2026/09/03/liberty-anneli-maley-madison-scott/
1321338722	20260804	202608	2026	2026.5863	USA	NEW YORK	USA								EGY	ALEXANDRIA	EGY								1	010	010	01	1	0.0	2	1	2	-1.29032258064516	3	Bates College, Maine, United States	US	USME	ME001	44.1056	-70.2023	561719	3	Bates College, Maine, United States	US	USME		44.1056	-70.2023	561719	3	Bates College, Maine, United States	US	USME		44.1056	-70.2023	561719	20260903174500	https://www.philanthropy.com/opinion/dei-1-0-was-crazy-a-viral-atlantic-essay-shows-nonprofits-a-way-out/
1321338723	20260804	202608	2026	2026.5863	USA	NEW YORK	USA								EGY	ALEXANDRIA	EGY								1	010	010	01	1	0.0	3	1	3	-1.29032258064516	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20260903174500	https://www.philanthropy.com/opinion/dei-1-0-was-crazy-a-viral-atlantic-essay-shows-nonprofits-a-way-out/
1321338724	20260827	202608	2026	2026.6493											BUS	EMPLOYER						BUS			1	042	042	04	1	1.9	8	1	8	-8.24053452115813	0								3	Smith County, Texas, United States	US	USTX		32.3668	-95.2336	1383997	3	Smith County, Texas, United States	US	USTX		32.3668	-95.2336	1383997	20260903174500	https://www.herald-citizen.com/news/south-carthage-man-arrested-for-theft-fraud/article_1f176ecf-b6ef-5222-bd76-2b0934347dde.html
1321338725	20260903	202609	2026	2026.6658											AFR	AFRICA	AFR								1	014	014	01	1	0.0	10	1	10	0.732600732600732	0								4	Waterberg, Eastern Cape, South Africa	SF	SF05	77321	-32.0167	25.7333	-1254303	4	Waterberg, Eastern Cape, South Africa	SF	SF05	77321	-32.0167	25.7333	-1254303	20260903174500	https://www.miningmx.com/top-story/67033-implats-takes-shine-to-bite-sized-waterberg-jv-amid-market-confidence/
1321338726	20260903	202609	2026	2026.6658											AFR	AFRICA	AFR								0	042	042	04	1	1.9	10	1	10	2.11981566820277	0								4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	20260903174500	https://allafrica.com/stories/202609030599.html
1321338727	20260903	202609	2026	2026.6658											AFR	AFRICA	AFR								0	090	090	09	2	-2.0	10	1	10	2.11981566820277	0								4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	20260903174500	https://allafrica.com/stories/202609030599.html
1321338728	20260903	202609	2026	2026.6658											BHS	BAHAMA	BHS								1	057	057	05	1	8.0	2	1	2	-6.10465116279069	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20260903174500	https://www.newsday.com/long-island/investigations/wantagh-fire-department-rape-case-settlement-e8zogcqf
1321338729	20260903	202609	2026	2026.6658											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	6	1	6	2.11981566820277	0								4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	20260903174500	https://allafrica.com/stories/202609030599.html
1321338730	20260903	202609	2026	2026.6658											BUS	COMPANY						BUS			0	114	114	11	3	-2.0	10	1	10	1.7772840877534	0								3	Round Rock, Texas, United States	US	USTX		30.5083	-97.6789	1366966	3	Round Rock, Texas, United States	US	USTX		30.5083	-97.6789	1366966	20260903174500	https://www.jcnnewswire.com/pressrelease/109766/2/Kincora-Announces-Exploration-Strategy-Update:-Drilling-Planned-Across-Four-Projects
1321338731	20260903	202609	2026	2026.6658											BUS	COMPANY						BUS			0	125	125	12	3	-5.0	10	1	10	1.7772840877534	0								3	Round Rock, Texas, United States	US	USTX		30.5083	-97.6789	1366966	3	Round Rock, Texas, United States	US	USTX		30.5083	-97.6789	1366966	20260903174500	https://www.jcnnewswire.com/pressrelease/109766/2/Kincora-Announces-Exploration-Strategy-Update:-Drilling-Planned-Across-Four-Projects
1321338732	20260903	202609	2026	2026.6658											BUSMIL	COMPANY						BUS	MIL		0	190	190	19	4	-10.0	2	1	2	-1.14942528735633	0								4	Nahal Oz, HaDarom, Israel	IS	IS01	18315	31.4732	34.4978	-780808	4	Nahal Oz, HaDarom, Israel	IS	IS01	18315	31.4732	34.4978	-780808	20260903174500	https://www.israelnationalnews.com/news/432669
1321338733	20260903	202609	2026	2026.6658											CAN	CANADA	CAN								1	080	080	08	2	5.0	10	1	10	-10.1382488479262	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260903174500	https://www.wfsb.com/2026/09/03/newington-police-child-sex-abuse-suspect-flees-canada-changes-name/
1321338734	20260903	202609	2026	2026.6658											CHN	CHINA	CHN								0	014	014	01	1	0.0	4	1	4	-0.36484245439469	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20260903174500	https://www.cnet.com/tech/mobile/iphone-18-everything-we-know-about-apple-iphone-before-september-9/
1321338735	20260903	202609	2026	2026.6658											CHN	CHINA	CHN								0	130	130	13	3	-4.4	3	1	3	-0.36484245439469	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20260903174500	https://www.cnet.com/tech/mobile/iphone-18-everything-we-know-about-apple-iphone-before-september-9/
1321338736	20260903	202609	2026	2026.6658											CHR	CHRISTIAN				CHR					1	040	040	04	1	1.0	6	1	6	1.72166427546628	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20260903174500	https://www.boldsky.com/fashion/chief-minister-vijay-gifts-his-christian-dior-sunglasses-to-an-elderly-woman-in-mettur-172627.html
1321338737	20260903	202609	2026	2026.6658											CMR	CAMEROON	CMR								1	046	046	04	1	7.0	2	1	2	2.11981566820277	0								4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	4	Garoua, Nord, Cameroon	CM	CM13	12501	9.3	13.4	-3149623	20260903174500	https://allafrica.com/stories/202609030599.html
1321338738	20260903	202609	2026	2026.6658											CMRGOVENV	CAMEROON	CMR					GOV	ENV		0	051	051	05	1	3.4	10	1	10	-0.44843049327354	0								4	Mbakaou, Adamaoua, Cameroon	CM	CM10	12462	6.31667	12.8167	-3152845	4	Mbakaou, Adamaoua, Cameroon	CM	CM10	12462	6.31667	12.8167	-3152845	20260903174500	https://www.businessincameroon.com/energy/0309-16668-cameroon-advances-mbakaou-hydro-solar-project-with-cfa1-45-billion-in-detailed-studies
1321338739	20260903	202609	2026	2026.6658											CRM	CRIMINAL						CRM			0	051	051	05	1	3.4	5	1	5	0.15094339622642	0								3	Dutton Ranch, Texas, United States	US	USTX		30.6402	-100.014	1356502	3	Dutton Ranch, Texas, United States	US	USTX		30.6402	-100.014	1356502	20260903174500	https://collider.com/taylor-sheridan-dutton-ranch-streaming-success-paramount-plus-september-2026/
1321338740	20260903	202609	2026	2026.6658											CRM	FELON						CRM			1	173	173	17	4	-5.0	6	1	6	-8.8	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260903174500	https://www.israelnationalnews.com/news/432666
1321338741	20260903	202609	2026	2026.6658											CRM	FELON						CRM			1	190	190	19	4	-10.0	6	1	6	-8.8	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260903174500	https://www.israelnationalnews.com/news/432666
1321338742	20260903	202609	2026	2026.6658											CVL	VOTER						CVL			0	036	036	03	1	4.0	4	1	4	-1.78837555886737	0								3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	20260903174500	http://www.chronicletimes.com/stories/iowa-needs-a-happy-warrior-in-congress,214154
1321338743	20260903	202609	2026	2026.6658											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	10	1	10	0.83916083916084	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260903174500	http://www.washingtonjewishweek.com/schuster-takes-helm-of-washington-jewish-week/
1321338744	20260903	202609	2026	2026.6658											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	6	1	6	1.75233644859813	0								3	American Legion Post, New York, United States	US	USNY		40.8842	-73.4192	2358769	3	American Legion Post, New York, United States	US	USNY		40.8842	-73.4192	2358769	20260903174500	https://www.positivelynaperville.com/2026/09/03/naperville-september-11-observance-is-set-to-begin-with-music-at-445pm/160760
1321338745	20260903	202609	2026	2026.6658											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	10	1	10	-2.82542885973764	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20260903174500	https://www.wrdw.com/2026/09/03/final-forum-augusta-data-center-rules-comes-amid-national-debate/
1321338746	20260903	202609	2026	2026.6658											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	8	1	8	0.69284064665127	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20260903174500	https://www.inquirer.com/news/new-jersey/cherry-hill-pta-board-education-candidates-forum-20260903.html
1321338747	20260903	202609	2026	2026.6658											CVL	NEIGHBORHOOD						CVL			0	0841	084	08	2	7.0	3	1	3	-3.48623853211009	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260903174500	http://www.washingtonjewishweek.com/the-turkey-red-line/
1321338748	20260903	202609	2026	2026.6658											EDU	STUDENT						EDU			1	020	020	02	1	3.0	5	1	5	1.16731517509728	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260903174500	https://en.idi.org.il/en.idi.org.il/articles/65966
1321338749	20260903	202609	2026	2026.6658											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	-4.31034482758621	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20260903174500	https://www.hindustantimes.com/trending/racism-in-india-foreigner-questions-higher-entry-fee-for-foreign-tourists-at-dilli-haat-sparks-discussion-101788455079565.html
1321338750	20260903	202609	2026	2026.6658											EDU	STUDENT						EDU			1	045	045	04	1	5.0	6	1	6	-1.01781170483461	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20260903174500	https://www.kulr8.com/news/gov-gianforte-pushes-for-more-tools-to-protect-montana-kids-online/article_3bdc2657-c0cf-497d-8c5c-b2131e13903f.html
1321338751	20260903	202609	2026	2026.6658											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-1.20192307692308	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20260903174500	https://www.nbcsandiego.com/news/local/san-diego-husband-and-wife-among-the-missing-in-deadly-nepal-flooding/4068944/
1321338752	20260903	202609	2026	2026.6658											EDU	COLLEGE						EDU			1	100	100	10	3	-5.0	6	1	6	2.85714285714286	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260903174500	https://www.fox4news.com/news/lowes-ceo-says-skilled-trades-can-offer-six-figure-careers-without-4-year-degree
1321338753	20260903	202609	2026	2026.6658											FIN	HELSINKI	FIN								1	100	100	10	3	-5.0	3	1	3	1.7274472168906	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20260903174500	https://www.osce.org/chairpersonship/667317
1321338754	20260903	202609	2026	2026.6658											FIN	HELSINKI	FIN								1	100	100	10	3	-5.0	2	1	2	1.7274472168906	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260903174500	https://www.osce.org/chairpersonship/667317
1321338755	20260903	202609	2026	2026.6658											FRA	FRANCE	FRA								0	014	014	01	1	0.0	1	1	1	1.3	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260903174500	https://www.moneycontrol.com/artificial-intelligence/hugging-face-s-3-french-founders-become-billionaires-after-nvidia-s-13-billion-acquisition-article-14022237.html
1321338756	20260903	202609	2026	2026.6658											GBR	LIVERPOOL	GBR								1	030	030	03	1	4.0	10	1	10	1.77664974619289	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260903174500	https://thehardtackle.com/transfer-news/2026/09/03/rio-ngumoha-reaches-contract-agreement-with-liverpool-after-bayern-munich-links/
1321338757	20260903	202609	2026	2026.6658											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	2	1	2	0.40899795501023	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260903174500	http://www.calcuttanews.net/news/279284076/central-govt-offices-in-delhi-to-remain-closed-on-september-11-for-brics-summit
1321338758	20260903	202609	2026	2026.6658											GOV	FIRE DEPARTMENT						GOV			1	042	042	04	1	1.9	10	1	10	0	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20260903174500	https://kikn.com/ixp/481/p/south-dakota-state-fair-1977-fire/
1321338759	20260903	202609	2026	2026.6658											GOV	FIRE DEPARTMENT						GOV			1	043	043	04	1	2.8	10	1	10	-0.75187969924812	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20260903174500	https://www.ecr.co.za/news/news/fire-rips-through-popular-windermere-restaurant/
1321338760	20260903	202609	2026	2026.6658											GOV	GOVERNMENT						GOV			0	111	111	11	3	-2.0	5	1	5	-2.68456375838926	0								4	Hetauda, Nepal (general), Nepal	NP	NP00	22353	27.4284	85.0322	-1022031	4	Hetauda, Nepal (general), Nepal	NP	NP00	22353	27.4284	85.0322	-1022031	20260903174500	https://peoplesreview.com.np/2026/09/03/babbles-everyone-becoming-an-expert/
1321338761	20260903	202609	2026	2026.6658											GOV	MINIST OF PETROLEUM						GOV			1	112	112	11	3	-2.0	2	1	2	-2.69299820466786	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20260903174500	https://blueprint.ng/anambra-government-agents-choking-marketers-with-illegal-levies-taxes/
1321338762	20260903	202609	2026	2026.6658											GOVEDU	KING						GOV	EDU		1	042	042	04	1	1.9	1	1	1	2.12765957446808	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	20260903174500	https://literaryreview.co.uk/no-thinking-gentlemen-please
1321338763	20260903	202609	2026	2026.6658											GOVEDU	KING						GOV	EDU		1	042	042	04	1	1.9	1	1	1	2.12765957446808	0								4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	20260903174500	https://literaryreview.co.uk/no-thinking-gentlemen-please
1321338764	20260903	202609	2026	2026.6658											GOVGOV	MAYOR						GOV	GOV		1	043	043	04	1	2.8	10	1	10	1.08695652173913	0								0								0								20260903174500	https://www.wbrz.com/news/9-new-brpd-officers-graduate-from-basic-training-academy
1321338765	20260903	202609	2026	2026.6658											GOVMED	PRESIDENT						GOV	MED		0	043	043	04	1	2.8	10	1	10	5.28846153846154	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20260903174500	https://research.uiowa.edu/why-am-i-getting-research-recruitment-emails?utm_id=1479050206.1548781019
1321338766	20260903	202609	2026	2026.6658											GOVMIL	DEFENSE MINIST						GOV	MIL		1	040	040	04	1	1.0	5	1	5	-0.238095238095238	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20260903174500	https://www.israelnationalnews.com/news/432671
1321338767	20260903	202609	2026	2026.6658											HLH	HOSPITAL						HLH			1	190	190	19	4	-10.0	20	1	20	0.607909367826625	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260903174500	https://www.geo.tv/latest/680513-criminal-cases-to-be-lodged-against-those-responsible-for-pims-fire
