1321331764	20260804	202608	2026	2026.5863	SOM	SOMALIA	SOM																		0	0831	083	08	2	5.0	2	1	2	-4.30555555555555	1	Somalia	SO	SO		6	48	SO	0								1	Somalia	SO	SO		6	48	SO	20260903170000	https://www.mirror.co.uk/news/politics/zia-yusuf-reform-piers-morgan-37624254
1321331765	20260804	202608	2026	2026.5863	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	112	112	11	3	-2.0	4	1	4	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260903170000	https://www.zerohedge.com/political/house-fails-pass-resolution-limiting-supreme-court-9-justices
1321331766	20260827	202608	2026	2026.6493	COP	DEPUTY						COP			VEN	VENEZUELAN	VEN								0	050	050	05	1	3.5	2	1	2	-2.6045236463331	1	Switzerland	SZ	SZ		47	8	SZ	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20260903170000	https://www.yahoo.com/news/politics/articles/trump-taking-stake-venezuelas-oil-151040452.html
1321331767	20260827	202608	2026	2026.6493	COP	DEPUTY						COP			VEN	VENEZUELAN	VEN								0	113	113	11	3	-2.0	2	1	2	-2.6045236463331	1	Switzerland	SZ	SZ		47	8	SZ	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20260903170000	https://www.yahoo.com/news/politics/articles/trump-taking-stake-venezuelas-oil-151040452.html
1321331768	20260827	202608	2026	2026.6493	PHL	PHILIPPINE	PHL								PHLCOP	PHILIPPINE	PHL					COP			1	138	138	13	3	-7.0	2	1	2	-7.84044016506185	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20260903170000	https://www.manilatimes.net/2026/09/04/opinion/columns/on-elagos-victim-blaming/2418120
1321331769	20260827	202608	2026	2026.6493	PHL	PHILIPPINE	PHL								PHLCOP	PHILIPPINE	PHL					COP			1	1821	182	18	4	-9.0	2	1	2	-7.84044016506185	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20260903170000	https://www.manilatimes.net/2026/09/04/opinion/columns/on-elagos-victim-blaming/2418120
1321331770	20260827	202608	2026	2026.6493	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			1	193	193	19	4	-10.0	2	1	2	-4.76190476190477	3	Lawrence County, Pennsylvania, United States	US	USPA	PA073	41.0003	-80.5001	1213676	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260903170000	https://www.wcax.com/2026/09/03/ny-state-police-stop-driver-taking-horses-slaughter-canada/
1321331771	20260827	202608	2026	2026.6493	USA	NEW YORK	USA								USABUS	UNITED STATES	USA					BUS			1	193	193	19	4	-10.0	4	1	4	-4.76190476190477	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260903170000	https://www.wcax.com/2026/09/03/ny-state-police-stop-driver-taking-horses-slaughter-canada/
1321331772	20260827	202608	2026	2026.6493	USACOP	NEW YORK STATE	USA					COP			USA	NEW YORK	USA								1	193	193	19	4	-10.0	2	1	2	-4.76190476190477	1	Canada	CA	CA		60	-96	CA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20260903170000	https://www.wcax.com/2026/09/03/ny-state-police-stop-driver-taking-horses-slaughter-canada/
1321331773	20260827	202608	2026	2026.6493	VEN	VENEZUELAN	VEN								COP	DEPUTY						COP			0	050	050	05	1	3.5	2	1	2	-2.6045236463331	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	1	Switzerland	SZ	SZ		47	8	SZ	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20260903170000	https://www.yahoo.com/news/politics/articles/trump-taking-stake-venezuelas-oil-151040452.html
1321331774	20260902	202609	2026	2026.6630	EUR	EUROPEAN	EUR																		1	010	010	01	1	0.0	5	1	5	-4.18994413407821	4	Wicklow, Wicklow, Ireland	EI	EI31	18309	52.975	-6.04944	-1506204	0								4	Wicklow, Wicklow, Ireland	EI	EI31	18309	52.975	-6.04944	-1506204	20260903170000	https://ejpress.org/luxembourg-sharply-criticized-the-eu-for-being-unable-to-apply-pressure-on-israel/
1321331775	20260902	202609	2026	2026.6630	GOV	ENERGY SECRETARY						GOV													1	010	010	01	1	0.0	6	1	6	-1.50602409638554	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	0								4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20260903170000	https://www.philstar.com/business/2026/09/04/2553823/doe-says-persistent-grid-alerts-resolved-christmas
1321331776	20260902	202609	2026	2026.6630	GOV	ENERGY SECRETARY						GOV			PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	2	1	2	-1.50602409638554	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20260903170000	https://www.philstar.com/business/2026/09/04/2553823/doe-says-persistent-grid-alerts-resolved-christmas
1321331777	20260902	202609	2026	2026.6630	PHL	MANILA	PHL								EDU	UNIVERSITY						EDU			1	172	172	17	4	-5.0	4	1	4	1.52284263959391	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Santo Tomas, Pampanga, Philippines	RP	RP50	24223	14.9483	120.623	-2452143	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260903170000	https://www.philstar.com/nation/2026/09/04/2553857/pnp-secure-3-day-bar-exams
1321331778	20260902	202609	2026	2026.6630	PHLGOV	PHILIPPINE	PHL					GOV													1	010	010	01	1	0.0	2	1	2	-1.50602409638554	4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	0								4	Visayas, Philippines (general), Philippines	RP	RP00	24253	11	123.5	-2459959	20260903170000	https://www.philstar.com/business/2026/09/04/2553823/doe-says-persistent-grid-alerts-resolved-christmas
1321331779	20260902	202609	2026	2026.6630	PHLGOV	MANILA	PHL					GOV			EDU	UNIVERSITY						EDU			1	172	172	17	4	-5.0	2	1	2	1.52284263959391	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Santo Tomas, Pampanga, Philippines	RP	RP50	24223	14.9483	120.623	-2452143	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260903170000	https://www.philstar.com/nation/2026/09/04/2553857/pnp-secure-3-day-bar-exams
1321331780	20260902	202609	2026	2026.6630	PHLGOV	PHILIPPINE	PHL					GOV			PHLEDU	PHILIPPINE	PHL					EDU			1	172	172	17	4	-5.0	4	1	4	1.52284263959391	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Santo Tomas, Pampanga, Philippines	RP	RP50	24223	14.9483	120.623	-2452143	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260903170000	https://www.philstar.com/nation/2026/09/04/2553857/pnp-secure-3-day-bar-exams
1321331781	20260903	202609	2026	2026.6658											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	6	1	6	0.2002002002002	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20260903170000	https://www.aol.com/articles/down-6-2026-uber-slashing-155319000.html
1321331782	20260903	202609	2026	2026.6658											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	10	1	10	-0.62695924764891	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20260903170000	https://www.irishtimes.com/world/uk/2026/09/03/driverless-robotaxis-try-their-luck-on-londons-narrow-streets/
1321331783	20260903	202609	2026	2026.6658											BUS	BANK						BUS			1	043	043	04	1	2.8	6	1	6	-2.26171243941842	0								5	Surigao Del Norte, Province of Surigao del Norte, Philippines	RP	RPN3	67169	9.63014	125.71	-2454488	5	Surigao Del Norte, Province of Surigao del Norte, Philippines	RP	RPN3	67169	9.63014	125.71	-2454488	20260903170000	https://www.philstar.com/headlines/2026/09/04/2553896/prosecutors-receive-copies-vp-saras-bank-tax-records
1321331784	20260903	202609	2026	2026.6658											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	5	1	5	0.39840637450199	0								4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	20260903170000	https://www.sthelensstar.co.uk/news/26520591.clintons-close-st-helens-town-centre-store/
1321331785	20260903	202609	2026	2026.6658											BUS	BANK						BUS			1	043	043	04	1	2.8	10	1	10	-0.51480051480051	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260903170000	https://www.mendocinobeacon.com/2026/09/03/judicial-follies-finders-but-not-keepers/
1321331786	20260903	202609	2026	2026.6658											BUS	BANK						BUS			0	190	190	19	4	-10.0	10	1	10	-0.51480051480051	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260903170000	https://www.mendocinobeacon.com/2026/09/03/judicial-follies-finders-but-not-keepers/
1321331787	20260903	202609	2026	2026.6658											CAN	VANCOUVER	CAN								1	172	172	17	4	-5.0	7	1	7	-1.19047619047619	0								4	Lake Louise, Alberta, Canada	CA	CA01	154724	51.4333	-116.183	-567629	4	Lake Louise, Alberta, Canada	CA	CA01	154724	51.4333	-116.183	-567629	20260903170000	https://www.winnipegfreepress.com/arts-and-life/life/greenpage/2026/09/03/man-fined-27000-for-feeding-bears-coyotes-near-popular-trail-in-metro-vancouver
1321331788	20260903	202609	2026	2026.6658											CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-4.30555555555555	0								1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20260903170000	https://www.mirror.co.uk/news/politics/zia-yusuf-reform-piers-morgan-37624254
1321331789	20260903	202609	2026	2026.6658											CHN	CHINA	CHN								1	061	061	06	2	6.4	6	1	6	-3.2258064516129	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20260903170000	https://aninews.in/news/national/general-news/bengaluru-ed-attaches-rs-210-crore-immovable-properties-in-akshatha-minerals-case20260903212956/
1321331790	20260903	202609	2026	2026.6658											CHRMLN020	THE BRETHREN				CHR					0	046	046	04	1	7.0	3	1	3	-1.61476355247982	0								3	Tarboro, North Carolina, United States	US	USNC	NC065	35.8968	-77.5358	1022886	3	Tarboro, North Carolina, United States	US	USNC	NC065	35.8968	-77.5358	1022886	20260903170000	http://www.rockymounttelegram.com/news/state/opening-display-lecture-planned-for-historical-event/article_cc8ece05-7a1d-43c4-a8f5-027df2572e2c.html
1321331791	20260903	202609	2026	2026.6658											CHRMLN020	THE BRETHREN				CHR					0	046	046	04	1	7.0	2	1	2	-1.61476355247982	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20260903170000	http://www.rockymounttelegram.com/news/state/opening-display-lecture-planned-for-historical-event/article_cc8ece05-7a1d-43c4-a8f5-027df2572e2c.html
1321331792	20260903	202609	2026	2026.6658											CHRREL	CHRISTIAN				CHR					0	040	040	04	1	1.0	3	1	3	-2.76243093922652	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260903170000	https://www.mendocinobeacon.com/2026/09/03/on-religion-homer-nolan-and-the-seven-deadly-sins/
1321331793	20260903	202609	2026	2026.6658											COP	POLICE						COP			0	036	036	03	1	4.0	10	1	10	-3.19817247287264	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20260903170000	https://urbanmilwaukee.com/2026/09/03/council-says-mayors-flock-changes-dont-settle-debate/
1321331794	20260903	202609	2026	2026.6658											COP	POLICE PERSONNEL						COP			1	042	042	04	1	1.9	3	1	3	-1.45348837209303	0								4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao City, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20260903170000	https://www.sunstar.com.ph/davao/police-lgus-in-davao-mark-crime-prevention-week-with-public-safety-activities
1321331795	20260903	202609	2026	2026.6658											COP	POLICE COMMISSIONER						COP			1	046	046	04	1	7.0	4	1	4	-3.24189526184539	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	4	Jabalpur, Madhya Pradesh, India	IN	IN35	17732	23.1667	79.95	-2097915	20260903170000	https://www.freepressjournal.in/bhopal/bhopal-municipal-corporation-forms-joint-team-to-implement-hc-slaughterhouse-order
1321331796	20260903	202609	2026	2026.6658											COP	POLICE						COP			0	046	046	04	1	7.0	10	1	10	-3.19817247287264	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20260903170000	https://urbanmilwaukee.com/2026/09/03/council-says-mayors-flock-changes-dont-settle-debate/
1321331797	20260903	202609	2026	2026.6658											COP	POLICE OFFICER						COP			1	112	112	11	3	-2.0	2	1	2	-4.1522491349481	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20260903170000	https://myfox28columbus.com/news/local/columbus-mayor-police-chief-to-announce-new-license-plate-reader-policy-wednesday-flock-cameras-ohio-counties-technology
1321331798	20260903	202609	2026	2026.6658											COP	POLICE						COP			1	1124	112	11	3	-2.0	10	1	10	-4.6829268292683	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260903170000	https://www.ummid.com/news/2026/9/3/muslim-hai-do-dande-aur-maro-female-journalist-beaten-by-delhi-police.html
1321331799	20260903	202609	2026	2026.6658											CRM	PERPETRATOR						CRM			1	036	036	03	1	4.0	6	1	6	-4.37956204379562	0								4	Dumaguete, Dumaguete, Philippines	RP	RPC5	24254	9.307	123.307	-2425232	4	Dumaguete, Dumaguete, Philippines	RP	RPC5	24254	9.307	123.307	-2425232	20260903170000	https://www.manilatimes.net/2026/09/04/regions/task-force-to-probe-slay-of-american-filipina-wife/2417874
1321331800	20260903	202609	2026	2026.6658											CRM	PERPETRATOR						CRM			1	036	036	03	1	4.0	2	1	2	-4.37956204379562	0								5	Negros Oriental, Negros Oriental, Philippines	RP	RP46	24254	9.75	123	-2441791	5	Negros Oriental, Negros Oriental, Philippines	RP	RP46	24254	9.75	123	-2441791	20260903170000	https://www.manilatimes.net/2026/09/04/regions/task-force-to-probe-slay-of-american-filipina-wife/2417874
1321331801	20260903	202609	2026	2026.6658											CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	6	1	6	-7.84044016506185	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260903170000	https://www.manilatimes.net/2026/09/04/opinion/columns/on-elagos-victim-blaming/2418120
1321331802	20260903	202609	2026	2026.6658											CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	4	1	4	-7.84044016506185	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20260903170000	https://www.manilatimes.net/2026/09/04/opinion/columns/on-elagos-victim-blaming/2418120
1321331803	20260903	202609	2026	2026.6658											CRM	CRIMINAL						CRM			0	130	130	13	3	-4.4	6	1	6	-7.84044016506185	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260903170000	https://www.manilatimes.net/2026/09/04/opinion/columns/on-elagos-victim-blaming/2418120
1321331804	20260903	202609	2026	2026.6658											CRM	CRIMINAL						CRM			0	130	130	13	3	-4.4	4	1	4	-7.84044016506185	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20260903170000	https://www.manilatimes.net/2026/09/04/opinion/columns/on-elagos-victim-blaming/2418120
1321331805	20260903	202609	2026	2026.6658											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	-4.177545691906	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20260903170000	https://krcgtv.com/news/local/central-missouri-humane-society-halts-dog-intakes-after-parvovirus-case
1321331806	20260903	202609	2026	2026.6658											CVL	HUNTER						CVL			1	036	036	03	1	4.0	5	1	5	-2.20264317180617	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20260903170000	https://gamingbolt.com/monster-hunter-wilds-ascendances-new-elder-dragon-is-gundoraja-new-gameplay-coming-next-week
1321331807	20260903	202609	2026	2026.6658											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	6	1	6	5.86854460093896	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20260903170000	https://www.wbbjtv.com/2026/09/03/twra-announces-mike-bell-special-assistant-executive-director/
1321331808	20260903	202609	2026	2026.6658											CVL	VILLAGER						CVL			0	043	043	04	1	2.8	10	1	10	-4.99683744465528	0								5	Bagmati, Bagmati, Nepal	NP	NP01	22352	27.9167	85.4167	-1021655	5	Bagmati, Bagmati, Nepal	NP	NP01	22352	27.9167	85.4167	-1021655	20260903170000	https://www.spotlightnepal.com/2026/09/03/26-august-2026-pralayakari-bishyari-lessons-be-learned/
1321331809	20260903	202609	2026	2026.6658											CVL	HUNTER						CVL			1	043	043	04	1	2.8	3	1	3	-3.67647058823529	0								4	Sekigahara, Gifu, Japan	JA	JA09	33996	35.3667	136.467	-242627	4	Sekigahara, Gifu, Japan	JA	JA09	33996	35.3667	136.467	-242627	20260903170000	https://gamingbolt.com/ghost-of-yotei-echoes-of-sekigahara-trailer-showcases-old-conflicts-new-foes-and-killer-abilities
1321331810	20260903	202609	2026	2026.6658											CVL	RESIDENTS						CVL			1	100	100	10	3	-5.0	10	1	10	-2.37717908082408	0								5	Talisay City, City of Talisay, Philippines	RP	RPN8	24253	10.3	123.817	-2455821	5	Talisay City, City of Talisay, Philippines	RP	RPN8	24253	10.3	123.817	-2455821	20260903170000	https://www.manilatimes.net/2026/09/04/regions/air-quality-in-metro-cebu-worsens/2417963
1321331811	20260903	202609	2026	2026.6658											CVL	VILLAGE						CVL			1	173	173	17	4	-5.0	2	1	2	2.49520153550864	0								3	Kasaan, Alaska, United States	US	USAK	AK198	55.5389	-132.401	1404468	3	Kasaan, Alaska, United States	US	USAK	AK198	55.5389	-132.401	1404468	20260903170000	https://alaska-native-news.com/skiff-school-comes-to-kasaan/86014/
1321331812	20260903	202609	2026	2026.6658											DOM	DOMINICAN	DOM								1	046	046	04	1	7.0	10	1	10	1.78571428571429	0								0								0								20260903170000	https://biztimes.com/dominican-high-school-president-leanne-giese-to-retire/
1321331813	20260903	202609	2026	2026.6658											EDU	SCHOOL						EDU			1	030	030	03	1	4.0	1	1	1	-0.643086816720254	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260903170000	https://www.manilatimes.net/2026/09/04/tmt-newswire/snap-benguet-aboitiz-foundation-bring-solar-power-to-benguet-primary-school/2417741
